eventID,scientificName,verbatimIdentification,occurrenceID,scientificNameID,occurrenceStatus,basisOfRecord,recordedBy
IYS2022-Franklin-5-50-141-FC-5-180B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-50-141-FC-5-180B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200A,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-141-FC-5-200A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-141-FC-5-200A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-141-FC-5-200A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-141-FC-5-200A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200B,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-141-FC-5-200B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-141-FC-5-200B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-141-FC-5-200B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-141-FC-5-200B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-141-FC-5-200B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20A,Synechococcus,Synechococcus,IYS2022-Franklin-5-50-135-FC-5-20A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-50-135-FC-5-20A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-50-135-FC-5-20A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-50-135-FC-5-20A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20B,Synechococcus,Synechococcus,IYS2022-Franklin-5-50-135-FC-5-20B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-50-135-FC-5-20B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-50-135-FC-5-20B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-135-FC-5-20B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-50-135-FC-5-20B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220A,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-141-FC-5-220A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-141-FC-5-220A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-141-FC-5-220A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-141-FC-5-220A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220B,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-141-FC-5-220B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-141-FC-5-220B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-141-FC-5-220B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-141-FC-5-220B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-141-FC-5-220B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240A,Synechococcus,Synechococcus,IYS2022-Franklin-5-46-144-FC-5-240A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-46-144-FC-5-240A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-46-144-FC-5-240A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-46-144-FC-5-240A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240B,Synechococcus,Synechococcus,IYS2022-Franklin-5-46-144-FC-5-240B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-46-144-FC-5-240B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-46-144-FC-5-240B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-46-144-FC-5-240B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-46-144-FC-5-240B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261A,Synechococcus,Synechococcus,IYS2022-Franklin-5-47-144-FC-5-261A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-47-144-FC-5-261A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-47-144-FC-5-261A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-47-144-FC-5-261A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261B,Synechococcus,Synechococcus,IYS2022-Franklin-5-47-144-FC-5-261B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-47-144-FC-5-261B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-47-144-FC-5-261B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-144-FC-5-261B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-47-144-FC-5-261B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284A,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-144-FC-5-284A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-144-FC-5-284A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-144-FC-5-284A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-144-FC-5-284A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284B,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-144-FC-5-284B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-144-FC-5-284B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-144-FC-5-284B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-144-FC-5-284B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-144-FC-5-284B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305A,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-144-FC-5-305A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-144-FC-5-305A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-144-FC-5-305A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-144-FC-5-305A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305B,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-144-FC-5-305B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-144-FC-5-305B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-144-FC-5-305B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-144-FC-5-305B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-144-FC-5-305B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328A,Synechococcus,Synechococcus,IYS2022-Franklin-5-51-141-FC-5-328A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-51-141-FC-5-328A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-51-141-FC-5-328A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-51-141-FC-5-328A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328B,Synechococcus,Synechococcus,IYS2022-Franklin-5-51-141-FC-5-328B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-51-141-FC-5-328B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-51-141-FC-5-328B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-141-FC-5-328B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-51-141-FC-5-328B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348A,Synechococcus,Synechococcus,IYS2022-Franklin-5-52-141-FC-5-348A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-52-141-FC-5-348A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-52-141-FC-5-348A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-52-141-FC-5-348A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348B,Synechococcus,Synechococcus,IYS2022-Franklin-5-52-141-FC-5-348B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-52-141-FC-5-348B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-52-141-FC-5-348B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-141-FC-5-348B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-52-141-FC-5-348B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368A,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-141-FC-5-368A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-141-FC-5-368A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-141-FC-5-368A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-141-FC-5-368A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368B,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-141-FC-5-368B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-141-FC-5-368B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-141-FC-5-368B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-141-FC-5-368B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-141-FC-5-368B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388A,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-138-FC-5-388A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-138-FC-5-388A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-138-FC-5-388A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-138-FC-5-388A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388B,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-138-FC-5-388B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-138-FC-5-388B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-138-FC-5-388B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-138-FC-5-388B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-138-FC-5-388B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408A,Synechococcus,Synechococcus,IYS2022-Franklin-5-52-138-FC-5-408A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-52-138-FC-5-408A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-52-138-FC-5-408A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-52-138-FC-5-408A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408B,Synechococcus,Synechococcus,IYS2022-Franklin-5-52-138-FC-5-408B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-52-138-FC-5-408B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-52-138-FC-5-408B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-138-FC-5-408B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-52-138-FC-5-408B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40A,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-135-FC-5-40A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-135-FC-5-40A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-135-FC-5-40A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-135-FC-5-40A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40B,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-135-FC-5-40B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-135-FC-5-40B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-135-FC-5-40B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-135-FC-5-40B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-135-FC-5-40B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428A,Synechococcus,Synechococcus,IYS2022-Franklin-5-52-135-FC-5-428A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-52-135-FC-5-428A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-52-135-FC-5-428A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-52-135-FC-5-428A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428B,Synechococcus,Synechococcus,IYS2022-Franklin-5-52-135-FC-5-428B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-52-135-FC-5-428B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-52-135-FC-5-428B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-52-135-FC-5-428B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-52-135-FC-5-428B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448A,Synechococcus,Synechococcus,IYS2022-Franklin-5-51-135-FC-5-448A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-51-135-FC-5-448A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-51-135-FC-5-448A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-51-135-FC-5-448A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448B,Synechococcus,Synechococcus,IYS2022-Franklin-5-51-135-FC-5-448B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-51-135-FC-5-448B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-51-135-FC-5-448B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-51-135-FC-5-448B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-51-135-FC-5-448B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-135-FC-5-468A,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-135-FC-5-468A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-135-FC-5-468A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-135-FC-5-468A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-135-FC-5-468A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-135-FC-5-468A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-135-FC-5-468A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-53-135-FC-5-468A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-135-FC-5-468B,Synechococcus,Synechococcus,IYS2022-Franklin-5-53-135-FC-5-468B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-135-FC-5-468B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-53-135-FC-5-468B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-53-135-FC-5-468B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-53-135-FC-5-468B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
